order_item_id,order_id,product_id,quantity,unit_price,discount
6120,503651,212,3,14124.97,0.05
6121,503652,338,1,2406.2,0.05
6122,503653,84,2,2495.42,0.05
6123,503654,380,3,7267.87,0.0
6124,503654,216,3,60979.77,0.05
6125,503655,274,2,20583.37,0.05
6126,503655,378,2,17778.8,0.1
6127,503656,386,2,22470.54,0.1
6128,503656,252,1,12753.87,0.15
6129,503656,375,1,20992.84,0.0
6130,503657,391,3,9745.76,0.0
6131,503657,113,1,4968.89,0.1
6132,503658,91,2,37891.56,0.05
6133,503658,25,3,119127.62,0.1
6134,503659,240,1,71134.93,0.0
6135,503660,318,1,4453.68,0.2
6136,503660,439,2,7774.13,0.05
6137,503661,24,2,20171.06,0.05
6138,503662,445,1,18387.92,0.0
6139,503663,455,2,1510.35,0.1
6140,503664,446,1,7036.15,0.0
6141,503665,218,1,71335.52,0.0
6142,503666,332,2,15851.69,0.1
6143,503667,119,3,5408.05,0.05
6144,503667,435,1,7472.51,0.1
6145,503668,478,1,25150.92,0.1
6146,503669,109,1,5036.55,0.0
6147,503670,71,1,41433.39,0.1
6148,503671,212,1,14124.97,0.0
6149,503671,350,2,39908.14,0.0
6150,503672,378,1,17778.8,0.1
6151,503673,75,1,2181.48,0.15
6152,503674,40,2,23708.12,0.0
6153,503675,372,2,41992.33,0.1
6154,503675,251,1,4497.86,0.0
6155,503676,386,3,22470.54,0.05
6156,503676,474,1,47002.08,0.0
6157,503676,221,2,13287.71,0.0
6158,503677,369,1,40311.09,0.1
6159,503677,425,2,15979.14,0.0
6160,503677,293,1,25172.59,0.15
6161,503678,88,2,1820.57,0.0
6162,503679,210,1,1319.06,0.1
6163,503679,313,2,14102.9,0.0
6164,503679,402,1,6534.45,0.05
6165,503680,21,1,4651.33,0.15
6166,503680,41,1,16137.09,0.05
6167,503680,352,1,1054.67,0.1
6168,503681,341,1,9177.31,0.1
6169,503682,497,2,29836.62,0.2
6170,503683,420,1,11372.85,0.05
6171,503684,90,1,3455.71,0.1
6172,503685,106,1,45699.06,0.05
6173,503686,146,3,48810.32,0.05
6174,503687,282,4,21145.43,0.0
6175,503688,404,2,14376.53,0.05
6176,503689,204,1,5063.09,0.0
6177,503690,343,1,19819.77,0.1
6178,503691,177,3,491.57,0.2
6179,503692,206,1,880.64,0.05
6180,503693,495,1,40264.12,0.05
6181,503693,137,1,61609.91,0.05
6182,503694,220,1,66995.64,0.05
6183,503694,6,1,13001.31,0.0
6184,503694,363,1,25573.13,0.2
6185,503695,169,1,2326.65,0.0
6186,503696,240,1,71134.93,0.1
6187,503697,500,1,5461.41,0.05
6188,503697,27,1,6760.46,0.05
6189,503697,170,2,9255.29,0.05
6190,503698,151,1,3719.47,0.15
6191,503698,148,1,6416.02,0.2
6192,503699,481,1,36749.29,0.05
6193,503699,323,2,12861.73,0.05
6194,503700,186,3,23831.06,0.05
6195,503701,283,1,38001.7,0.1
6196,503702,337,1,77729.62,0.1
6197,503703,438,1,8548.98,0.0
6198,503703,144,3,2000.65,0.0
6199,503703,215,1,3423.96,0.0
6200,503703,10,2,60612.61,0.05
6201,503704,456,1,3532.12,0.0
6202,503704,94,1,4114.02,0.1
6203,503704,386,1,22470.54,0.0
6204,503705,168,2,29130.62,0.0
6205,503706,160,1,29026.5,0.15
6206,503707,86,3,24723.99,0.0
6207,503708,233,2,17198.03,0.0
6208,503708,126,1,9524.82,0.0
6209,503709,220,3,66995.64,0.05
6210,503710,436,1,5072.84,0.0
6211,503710,118,1,9328.66,0.0
6212,503711,217,1,2466.14,0.0
6213,503712,47,1,21471.0,0.0
6214,503712,273,1,88865.96,0.1
6215,503713,287,1,11265.7,0.05
6216,503714,216,3,60979.77,0.1
6217,503715,264,1,18823.25,0.2
6218,503715,470,1,74535.96,0.05
6219,503716,210,3,1319.06,0.1
6220,503717,115,1,12322.6,0.0
6221,503718,259,2,34371.41,0.0
6222,503719,82,1,1826.79,0.0
6223,503720,131,3,6407.05,0.15
6224,503720,426,1,699.93,0.05
6225,503720,378,1,17778.8,0.0
6226,503721,410,1,5306.34,0.05
6227,503721,62,1,62572.22,0.05
6228,503722,321,1,8001.09,0.0
6229,503722,107,1,19252.6,0.0
6230,503723,473,1,18997.35,0.0
6231,503724,330,1,8862.55,0.1
6232,503725,198,3,3980.98,0.0
6233,503726,348,1,6776.44,0.05
6234,503727,137,1,61609.91,0.05
6235,503728,480,2,4310.33,0.05
6236,503729,152,2,7532.6,0.0
6237,503729,356,2,5989.46,0.0
6238,503730,125,1,34126.05,0.0
6239,503730,329,2,5181.96,0.0
6240,503730,290,3,11179.88,0.1
6241,503730,406,1,6130.15,0.0
6242,503731,186,2,23831.06,0.1
6243,503732,67,1,9281.54,0.05
6244,503733,376,1,28154.73,0.0
6245,503733,487,3,4818.04,0.05
6246,503733,198,1,3980.98,0.1
6247,503734,260,1,6955.34,0.05
6248,503735,484,2,14475.39,0.0
6249,503735,424,2,3545.25,0.1
6250,503736,424,1,3545.25,0.15
6251,503736,399,3,16751.15,0.05
6252,503737,242,2,38389.44,0.15
6253,503737,473,3,18997.35,0.05
6254,503737,483,1,66493.58,0.1
6255,503738,304,4,27045.4,0.15
6256,503738,379,1,8885.07,0.0
6257,503738,52,2,24933.71,0.0
6258,503738,238,3,61326.0,0.1
6259,503739,53,1,765.92,0.05
6260,503740,449,2,26953.08,0.1
6261,503741,204,1,5063.09,0.1
6262,503742,63,1,16898.65,0.05
6263,503743,431,1,8397.95,0.1
6264,503743,167,1,62113.55,0.2
6265,503744,67,3,9281.54,0.05
6266,503744,44,3,2717.45,0.15
6267,503744,204,1,5063.09,0.05
6268,503745,150,1,1891.48,0.1
6269,503746,219,1,3363.8,0.05
6270,503746,245,2,19602.94,0.1
6271,503746,434,1,31733.41,0.1
6272,503746,107,1,19252.6,0.05
6273,503747,337,1,77729.62,0.0
6274,503747,38,3,3614.61,0.1
6275,503748,125,1,34126.05,0.05
6276,503748,341,2,9177.31,0.0
6277,503749,230,1,8558.59,0.05
6278,503750,110,1,4267.5,0.1
6279,503751,471,2,113683.78,0.0
6280,503752,351,2,36565.65,0.2
6281,503753,176,1,9677.27,0.2
6282,503754,162,1,7237.27,0.15
6283,503755,440,2,48710.97,0.0
6284,503756,24,1,20171.06,0.0
6285,503756,205,1,13701.47,0.0
6286,503757,250,3,7075.51,0.05
6287,503757,301,2,7774.2,0.0
6288,503758,94,1,4114.02,0.0
6289,503759,28,1,6754.68,0.1
6290,503760,246,2,26448.95,0.0
6291,503761,342,1,110627.26,0.15
6292,503761,201,4,5793.82,0.0
6293,503762,224,4,4339.65,0.2
6294,503762,269,1,9085.34,0.0
6295,503762,405,2,11683.22,0.15
6296,503763,30,2,5074.07,0.0
6297,503764,178,1,90679.19,0.05
6298,503764,20,3,27000.66,0.15
6299,503765,315,3,46797.71,0.05
6300,503766,199,1,5547.31,0.0
6301,503767,480,2,4310.33,0.1
6302,503768,366,2,1908.63,0.05
6303,503769,464,1,6868.74,0.05
6304,503770,69,1,22275.42,0.0
6305,503771,497,4,29836.62,0.05
6306,503772,149,1,31020.06,0.05
6307,503773,473,1,18997.35,0.15
6308,503774,171,1,101513.96,0.0
6309,503774,117,1,28998.83,0.1
6310,503774,244,1,50401.16,0.05
6311,503775,66,1,1674.87,0.2
6312,503776,33,1,4219.35,0.0
6313,503777,248,1,47139.4,0.05
6314,503777,45,1,11674.3,0.15
6315,503777,414,1,17809.23,0.0
6316,503777,350,1,39908.14,0.0
6317,503778,391,1,9745.76,0.1
6318,503779,106,4,45699.06,0.0
6319,503779,174,1,119540.81,0.1
6320,503780,436,2,5072.84,0.15
6321,503781,478,2,25150.92,0.1
6322,503782,376,1,28154.73,0.05
6323,503782,250,1,7075.51,0.05
6324,503783,144,1,2000.65,0.1
6325,503784,258,2,14277.54,0.05
6326,503785,5,2,4738.63,0.0
6327,503785,180,1,53317.81,0.1
6328,503786,28,1,6754.68,0.1
6329,503786,44,3,2717.45,0.0
6330,503787,367,2,117552.92,0.1
6331,503788,225,1,2622.96,0.0
6332,503789,327,1,10634.99,0.0
6333,503790,29,1,24030.68,0.0
6334,503791,357,1,69982.88,0.05
6335,503792,226,3,7015.29,0.0
6336,503793,413,1,14673.42,0.0
6337,503793,181,1,8279.63,0.05
6338,503793,87,2,5287.18,0.0
6339,503793,208,1,67417.32,0.0
6340,503794,289,1,40187.64,0.05
6341,503794,345,4,109565.24,0.05
6342,503795,291,1,10498.47,0.15
6343,503795,471,1,113683.78,0.1
6344,503796,416,1,44491.16,0.0
6345,503796,116,3,22960.85,0.15
6346,503797,56,2,47690.86,0.1
6347,503798,96,1,44469.74,0.0
6348,503799,171,2,101513.96,0.15
6349,503800,482,1,2070.83,0.0
6350,503801,148,1,6416.02,0.05
6351,503801,47,2,21471.0,0.0
6352,503802,286,2,52276.08,0.05
6353,503802,445,2,18387.92,0.05
6354,503803,367,1,117552.92,0.0
6355,503803,192,3,29180.44,0.0
6356,503804,489,1,9114.61,0.1
6357,503804,100,1,7777.87,0.15
6358,503805,152,4,7532.6,0.0
6359,503806,382,1,47605.16,0.05
6360,503807,418,1,31397.56,0.0
6361,503807,424,2,3545.25,0.0
6362,503807,491,2,4108.79,0.05
6363,503808,311,1,3323.64,0.05
6364,503808,257,1,7351.05,0.1
6365,503809,329,3,5181.96,0.05
6366,503809,171,1,101513.96,0.05
6367,503809,95,1,8315.55,0.15
6368,503810,98,1,5413.28,0.1
6369,503811,277,1,16442.43,0.1
6370,503811,327,1,10634.99,0.1
6371,503811,329,1,5181.96,0.05
6372,503812,373,2,22271.18,0.0
6373,503813,216,3,60979.77,0.05
6374,503813,191,1,9846.16,0.0
6375,503814,481,3,36749.29,0.05
6376,503814,485,2,112612.79,0.2
6377,503815,33,4,4219.35,0.15
6378,503816,185,2,13448.26,0.0
6379,503817,411,1,15598.65,0.1
6380,503817,248,3,47139.4,0.0
6381,503817,223,1,5581.94,0.05
6382,503817,164,1,4022.66,0.0
6383,503818,32,2,4705.12,0.05
6384,503819,462,1,6660.53,0.0
6385,503819,467,1,9657.53,0.0
6386,503820,402,1,6534.45,0.0
6387,503820,247,2,2371.46,0.0
6388,503820,245,2,19602.94,0.0
6389,503821,369,1,40311.09,0.0
6390,503821,260,2,6955.34,0.1
6391,503822,244,1,50401.16,0.05
6392,503823,30,2,5074.07,0.0
6393,503824,37,1,26289.42,0.15
6394,503825,89,1,8192.9,0.0
6395,503825,148,1,6416.02,0.15
6396,503826,272,2,55937.46,0.1
6397,503826,182,2,16543.44,0.0
6398,503827,410,1,5306.34,0.0
6399,503828,8,1,44484.41,0.05
6400,503829,86,1,24723.99,0.1
6401,503830,95,1,8315.55,0.15
6402,503831,226,2,7015.29,0.0
6403,503832,387,1,31686.25,0.0
6404,503833,88,1,1820.57,0.0
6405,503834,469,2,4328.67,0.05
6406,503835,329,2,5181.96,0.0
6407,503835,145,3,32321.73,0.0
6408,503836,448,1,90531.18,0.15
6409,503837,236,1,17160.72,0.0
6410,503838,165,2,46456.53,0.0
6411,503839,415,3,968.24,0.05
6412,503839,85,4,3093.5,0.0
6413,503840,306,1,49847.87,0.0
6414,503840,479,1,5881.0,0.1
6415,503840,113,1,4968.89,0.0
6416,503841,410,1,5306.34,0.1
6417,503842,288,1,1440.12,0.0
6418,503842,320,1,109154.27,0.0
6419,503843,76,2,5700.81,0.05
6420,503844,410,3,5306.34,0.0
6421,503845,368,1,8993.01,0.0
6422,503846,474,2,47002.08,0.0
6423,503847,297,1,9533.8,0.15
6424,503847,478,1,25150.92,0.0
6425,503847,58,1,99880.7,0.0
6426,503847,33,1,4219.35,0.2
6427,503848,272,4,55937.46,0.0
6428,503848,464,1,6868.74,0.0
6429,503849,51,1,103220.44,0.2
6430,503850,496,2,4826.39,0.0
6431,503850,297,1,9533.8,0.0
6432,503851,295,1,45303.17,0.05
6433,503852,202,1,7656.35,0.1
6434,503853,376,1,28154.73,0.0
6435,503853,3,3,664.06,0.05
6436,503853,231,1,2337.01,0.0
6437,503853,270,3,56758.37,0.15
6438,503854,227,2,2336.42,0.0
6439,503854,261,1,28309.38,0.05
6440,503855,74,1,72730.62,0.1
6441,503855,156,1,794.55,0.2
6442,503856,440,1,48710.97,0.2
6443,503856,29,1,24030.68,0.1
6444,503857,300,1,20913.82,0.0
6445,503858,129,1,2863.74,0.05
6446,503858,28,3,6754.68,0.15
6447,503859,84,1,2495.42,0.0
6448,503859,229,2,4437.98,0.0
6449,503860,83,2,7562.8,0.05
6450,503860,391,1,9745.76,0.0
6451,503860,173,1,19581.59,0.05
6452,503860,7,1,69280.33,0.0
6453,503861,9,1,4484.36,0.0
6454,503861,158,1,1831.29,0.0
6455,503862,163,1,56885.75,0.0
6456,503863,335,2,10315.61,0.0
6457,503864,300,1,20913.82,0.05
6458,503864,387,1,31686.25,0.15
6459,503865,292,1,1051.45,0.05
6460,503866,80,1,3685.62,0.1
6461,503867,108,2,47266.16,0.0
6462,503868,278,2,36196.06,0.0
6463,503868,300,4,20913.82,0.15
6464,503869,55,1,17898.53,0.0
6465,503870,322,2,10719.48,0.1
6466,503871,212,1,14124.97,0.15
6467,503872,229,1,4437.98,0.1
6468,503872,293,1,25172.59,0.0
6469,503872,32,2,4705.12,0.0
6470,503873,149,1,31020.06,0.0
6471,503873,241,4,6588.28,0.15
6472,503874,451,1,22913.24,0.2
6473,503875,307,1,8538.19,0.2
6474,503875,244,1,50401.16,0.0
6475,503876,499,1,2286.33,0.1
6476,503877,400,1,2819.38,0.1
6477,503878,414,2,17809.23,0.1
6478,503879,11,1,21524.32,0.05
6479,503880,484,1,14475.39,0.0
6480,503880,333,1,15253.11,0.15
6481,503880,496,1,4826.39,0.05
6482,503881,425,1,15979.14,0.15
6483,503882,389,1,1286.19,0.05
6484,503883,248,1,47139.4,0.0
6485,503884,40,2,23708.12,0.0
6486,503885,202,1,7656.35,0.15
6487,503885,224,1,4339.65,0.15
6488,503886,353,1,23677.49,0.1
6489,503886,264,3,18823.25,0.0
6490,503886,267,2,25739.92,0.1
6491,503887,228,1,119767.32,0.05
6492,503888,237,1,24754.1,0.2
6493,503889,397,1,2418.45,0.2
6494,503889,447,1,10930.74,0.0
6495,503890,158,1,1831.29,0.0
6496,503890,464,3,6868.74,0.1
6497,503891,331,2,1936.01,0.0
6498,503891,111,1,7728.96,0.05
6499,503891,4,2,2830.45,0.05
6500,503892,57,2,17423.13,0.1
6501,503892,420,2,11372.85,0.15
6502,503892,400,1,2819.38,0.0
6503,503893,179,1,8319.59,0.0
6504,503894,195,2,7495.53,0.1
6505,503895,382,1,47605.16,0.1
6506,503895,437,2,8813.58,0.0
6507,503895,220,1,66995.64,0.0
6508,503895,191,4,9846.16,0.15
6509,503896,216,4,60979.77,0.15
6510,503897,241,1,6588.28,0.05
6511,503898,231,2,2337.01,0.05
6512,503899,335,1,10315.61,0.05
6513,503899,281,1,14014.49,0.05
6514,503900,295,4,45303.17,0.0
6515,503900,88,3,1820.57,0.0
6516,503901,496,4,4826.39,0.15
6517,503901,198,3,3980.98,0.0
6518,503901,117,1,28998.83,0.15
6519,503901,320,1,109154.27,0.0
6520,503902,460,1,1287.32,0.0
6521,503902,163,1,56885.75,0.05
6522,503903,286,1,52276.08,0.0
6523,503904,200,1,39194.65,0.1
6524,503904,356,3,5989.46,0.0
6525,503905,376,2,28154.73,0.0
6526,503906,286,1,52276.08,0.15
6527,503906,185,1,13448.26,0.0
6528,503907,85,1,3093.5,0.0
6529,503908,397,1,2418.45,0.0
6530,503909,246,1,26448.95,0.0
6531,503910,274,1,20583.37,0.0
6532,503910,206,3,880.64,0.1
6533,503911,75,3,2181.48,0.2
6534,503911,249,1,1070.92,0.1
6535,503912,339,2,14790.98,0.2
6536,503912,180,2,53317.81,0.1
6537,503912,444,1,26578.53,0.0
6538,503913,147,1,2791.91,0.05
6539,503914,277,1,16442.43,0.0
6540,503915,414,1,17809.23,0.2
6541,503916,115,1,12322.6,0.1
6542,503916,288,4,1440.12,0.0
6543,503916,174,2,119540.81,0.15
6544,503916,49,2,16442.92,0.1
6545,503917,36,1,102593.44,0.05
6546,503918,441,1,25468.35,0.05
6547,503918,194,1,5835.86,0.05
6548,503918,377,1,11029.08,0.1
6549,503919,141,1,24000.48,0.0
6550,503920,431,2,8397.95,0.1
6551,503920,282,1,21145.43,0.0
6552,503920,157,2,78761.8,0.1
6553,503921,433,3,4711.18,0.0
6554,503921,255,1,27908.0,0.1
6555,503922,306,1,49847.87,0.05
6556,503922,35,1,14141.81,0.05
6557,503923,280,1,977.17,0.0
6558,503924,306,1,49847.87,0.05
6559,503925,26,3,34742.3,0.1
6560,503926,15,2,77496.34,0.05
6561,503927,25,1,119127.62,0.1
6562,503927,294,2,14904.28,0.0
6563,503928,319,1,8074.73,0.1
6564,503929,474,3,47002.08,0.0
6565,503929,131,1,6407.05,0.2
6566,503929,18,1,52056.04,0.15
6567,503929,280,3,977.17,0.0
6568,503930,487,3,4818.04,0.0
6569,503930,161,1,2031.32,0.05
6570,503931,188,1,9849.24,0.1
6571,503932,413,1,14673.42,0.1
6572,503933,369,1,40311.09,0.15
6573,503933,131,3,6407.05,0.1
6574,503933,398,2,5053.88,0.0
6575,503934,423,1,267.18,0.0
6576,503935,456,2,3532.12,0.0
6577,503936,400,2,2819.38,0.05
6578,503937,179,2,8319.59,0.0
6579,503938,210,1,1319.06,0.05
6580,503938,365,1,12631.09,0.05
6581,503939,418,1,31397.56,0.05
6582,503940,171,1,101513.96,0.1
6583,503940,493,1,18572.35,0.05
6584,503940,459,1,15332.57,0.0
6585,503941,42,2,39899.08,0.1
6586,503942,442,1,21000.66,0.0
6587,503943,220,2,66995.64,0.0
6588,503944,166,1,6262.21,0.2
6589,503945,393,1,43868.72,0.1
6590,503946,365,2,12631.09,0.05
6591,503946,205,4,13701.47,0.05
6592,503946,481,3,36749.29,0.0
6593,503947,350,3,39908.14,0.0
6594,503947,206,1,880.64,0.0
6595,503947,369,1,40311.09,0.15
6596,503947,69,1,22275.42,0.05
6597,503948,11,1,21524.32,0.1
6598,503949,421,1,11053.18,0.0
6599,503950,406,3,6130.15,0.0
6600,503950,226,2,7015.29,0.2
6601,503951,35,1,14141.81,0.15
6602,503952,96,1,44469.74,0.0
6603,503952,376,1,28154.73,0.1
6604,503952,229,2,4437.98,0.1
6605,503953,337,2,77729.62,0.0
6606,503954,167,1,62113.55,0.1
6607,503955,347,1,16709.21,0.0
6608,503956,376,2,28154.73,0.0
6609,503957,281,1,14014.49,0.0
6610,503958,148,1,6416.02,0.1
6611,503958,357,2,69982.88,0.05
6612,503959,301,1,7774.2,0.05
6613,503960,342,1,110627.26,0.0
6614,503961,369,1,40311.09,0.05
6615,503962,355,2,13233.21,0.05
6616,503962,184,2,19475.7,0.15
6617,503962,7,1,69280.33,0.05
6618,503963,97,1,26940.65,0.1
6619,503964,24,1,20171.06,0.0
6620,503964,419,2,12011.99,0.15
6621,503965,461,1,14709.97,0.0
6622,503965,381,1,1968.85,0.1
6623,503966,421,2,11053.18,0.0
6624,503967,131,1,6407.05,0.1
6625,503967,266,2,79701.71,0.1
6626,503968,402,1,6534.45,0.0
6627,503968,76,1,5700.81,0.0
6628,503969,307,1,8538.19,0.05
6629,503970,212,1,14124.97,0.05
6630,503970,497,1,29836.62,0.15
6631,503970,390,2,8629.73,0.15
6632,503970,33,1,4219.35,0.1
6633,503971,167,1,62113.55,0.05
6634,503971,456,1,3532.12,0.0
6635,503971,12,2,6090.02,0.0
6636,503971,421,1,11053.18,0.0
6637,503972,348,2,6776.44,0.0
6638,503972,143,1,13975.37,0.0
6639,503972,133,1,7030.86,0.1
6640,503973,426,1,699.93,0.0
6641,503974,82,1,1826.79,0.0
6642,503975,49,1,16442.92,0.05
6643,503976,465,1,9639.11,0.2
6644,503977,320,1,109154.27,0.05
6645,503978,291,1,10498.47,0.05
6646,503978,208,2,67417.32,0.05
6647,503978,494,2,5568.06,0.15
6648,503979,111,1,7728.96,0.1
6649,503979,391,2,9745.76,0.1
6650,503980,353,4,23677.49,0.15
6651,503980,331,2,1936.01,0.2
6652,503981,2,1,45447.19,0.0
6653,503981,311,2,3323.64,0.15
6654,503981,453,1,6526.22,0.1
6655,503982,270,2,56758.37,0.0
6656,503983,290,2,11179.88,0.0
6657,503984,103,2,14572.46,0.05
6658,503985,2,1,45447.19,0.1
6659,503986,361,1,1997.53,0.15
6660,503986,303,2,107542.15,0.0
6661,503986,294,2,14904.28,0.0
6662,503987,22,3,4303.17,0.05
6663,503987,148,1,6416.02,0.1
6664,503988,283,1,38001.7,0.05
6665,503989,44,2,2717.45,0.0
6666,503990,309,2,46248.06,0.1
6667,503991,213,1,3207.04,0.2
6668,503992,430,2,11407.34,0.05
6669,503992,184,2,19475.7,0.05
6670,503993,379,1,8885.07,0.1
6671,503993,479,1,5881.0,0.0
6672,503993,74,1,72730.62,0.0
6673,503994,239,1,6454.06,0.1
6674,503995,257,1,7351.05,0.05
6675,503996,254,1,1246.22,0.05
6676,503997,256,1,25879.2,0.0
6677,503998,416,1,44491.16,0.05
6678,503999,36,2,102593.44,0.0
6679,504000,144,2,2000.65,0.0
6680,504001,443,1,14726.78,0.1
6681,504002,464,1,6868.74,0.1
6682,504003,153,1,44089.48,0.0
6683,504003,469,2,4328.67,0.05
6684,504004,75,3,2181.48,0.1
6685,504005,428,1,13030.31,0.0
6686,504005,277,1,16442.43,0.05
6687,504006,462,1,6660.53,0.2
6688,504007,382,3,47605.16,0.05
6689,504007,446,1,7036.15,0.15
6690,504008,358,1,103280.5,0.1
6691,504008,64,1,24113.89,0.05
6692,504008,288,2,1440.12,0.05
6693,504008,232,2,10150.4,0.05
6694,504009,456,3,3532.12,0.05
6695,504009,162,1,7237.27,0.1
6696,504010,229,2,4437.98,0.05
6697,504011,165,1,46456.53,0.05
6698,504011,491,1,4108.79,0.1
6699,504012,127,1,3503.26,0.05
6700,504013,494,4,5568.06,0.0
6701,504013,44,1,2717.45,0.0
6702,504013,458,1,3155.42,0.1
6703,504014,232,1,10150.4,0.0
6704,504015,183,1,6332.92,0.05
6705,504016,337,2,77729.62,0.1
6706,504016,249,1,1070.92,0.0
6707,504016,210,1,1319.06,0.1
6708,504016,325,2,25839.95,0.0
6709,504017,104,2,43179.23,0.1
6710,504018,202,2,7656.35,0.05
6711,504018,143,3,13975.37,0.0
6712,504019,273,1,88865.96,0.0
6713,504019,459,1,15332.57,0.0
6714,504019,260,1,6955.34,0.0
6715,504019,101,1,6591.34,0.2
6716,504020,23,1,3177.28,0.1
6717,504020,359,2,2789.78,0.0
6718,504020,59,3,20438.72,0.1
6719,504020,480,1,4310.33,0.2
6720,504021,256,2,25879.2,0.1
6721,504022,471,1,113683.78,0.1
6722,504022,381,1,1968.85,0.1
6723,504023,149,1,31020.06,0.1
6724,504023,91,2,37891.56,0.05
6725,504023,225,1,2622.96,0.15
6726,504024,395,1,6495.02,0.0
6727,504024,89,2,8192.9,0.05
6728,504025,298,1,4404.65,0.0
6729,504025,181,2,8279.63,0.0
6730,504026,42,1,39899.08,0.0
6731,504026,400,1,2819.38,0.2
6732,504027,223,2,5581.94,0.0
6733,504028,291,1,10498.47,0.05
6734,504028,117,3,28998.83,0.15
6735,504029,494,1,5568.06,0.0
6736,504030,329,1,5181.96,0.05
6737,504030,193,1,114027.74,0.1
6738,504031,344,1,4173.37,0.05
6739,504031,114,1,23798.39,0.1
6740,504031,295,1,45303.17,0.0
6741,504032,70,1,33145.81,0.05
6742,504033,417,3,47924.42,0.15
6743,504033,185,1,13448.26,0.05
6744,504033,16,1,15446.27,0.0
6745,504034,425,2,15979.14,0.0
6746,504035,62,1,62572.22,0.15
6747,504036,225,4,2622.96,0.05
6748,504036,206,2,880.64,0.05
6749,504037,470,1,74535.96,0.0
6750,504038,135,2,13138.07,0.1
6751,504038,332,1,15851.69,0.0
6752,504039,319,2,8074.73,0.0
6753,504040,498,1,23398.01,0.1
6754,504041,264,2,18823.25,0.05
6755,504042,92,1,14877.81,0.1
6756,504042,318,1,4453.68,0.0
6757,504043,44,3,2717.45,0.15
6758,504044,27,1,6760.46,0.0
6759,504045,38,3,3614.61,0.15
6760,504045,439,4,7774.13,0.0
6761,504046,57,2,17423.13,0.0
6762,504046,285,3,9801.96,0.15
6763,504047,406,3,6130.15,0.0
6764,504047,92,1,14877.81,0.1
6765,504047,217,1,2466.14,0.05
6766,504047,194,1,5835.86,0.0
6767,504048,236,1,17160.72,0.2
6768,504048,160,1,29026.5,0.1
6769,504049,443,1,14726.78,0.0
6770,504049,80,2,3685.62,0.05
6771,504050,275,1,100422.8,0.0
6772,504051,447,2,10930.74,0.1
6773,504052,406,1,6130.15,0.05
6774,504052,55,2,17898.53,0.2
6775,504052,280,2,977.17,0.0
6776,504053,95,2,8315.55,0.0
6777,504053,34,1,5575.22,0.0
6778,504054,424,2,3545.25,0.0
6779,504055,207,1,324.25,0.1
6780,504055,185,1,13448.26,0.2
6781,504056,2,1,45447.19,0.0
6782,504057,254,3,1246.22,0.1
6783,504057,280,1,977.17,0.0
6784,504058,318,1,4453.68,0.15
6785,504059,367,2,117552.92,0.05
6786,504059,458,2,3155.42,0.05
6787,504060,467,3,9657.53,0.1
6788,504060,484,1,14475.39,0.05
6789,504060,93,1,7531.02,0.0
6790,504061,130,2,13458.74,0.0
6791,504062,287,1,11265.7,0.0
6792,504062,8,1,44484.41,0.0
6793,504063,191,1,9846.16,0.0
6794,504063,104,1,43179.23,0.05
6795,504064,373,1,22271.18,0.1
6796,504065,277,2,16442.43,0.2
6797,504065,176,2,9677.27,0.0
6798,504066,51,1,103220.44,0.05
6799,504067,26,1,34742.3,0.0
6800,504068,238,1,61326.0,0.0
6801,504068,41,1,16137.09,0.15
6802,504069,300,2,20913.82,0.15
6803,504070,458,2,3155.42,0.0
6804,504071,281,3,14014.49,0.05
6805,504071,481,1,36749.29,0.0
6806,504072,256,1,25879.2,0.0
6807,504072,97,2,26940.65,0.05
6808,504072,331,2,1936.01,0.0
6809,504073,94,1,4114.02,0.0
6810,504073,481,1,36749.29,0.0
6811,504074,191,1,9846.16,0.05
6812,504075,113,1,4968.89,0.1
6813,504075,419,1,12011.99,0.15
6814,504075,206,2,880.64,0.05
6815,504076,230,2,8558.59,0.1
6816,504076,347,1,16709.21,0.0
6817,504076,433,1,4711.18,0.0
6818,504077,271,2,6145.79,0.1
6819,504077,381,1,1968.85,0.1
6820,504078,220,2,66995.64,0.0
6821,504078,277,1,16442.43,0.0
6822,504079,418,1,31397.56,0.05
6823,504080,270,1,56758.37,0.0
6824,504080,264,1,18823.25,0.05
6825,504081,314,1,8838.69,0.0
6826,504081,326,1,31194.56,0.15
6827,504082,303,1,107542.15,0.05
6828,504083,387,1,31686.25,0.1
6829,504084,23,1,3177.28,0.0
6830,504085,379,2,8885.07,0.1
6831,504085,157,1,78761.8,0.0
6832,504086,229,2,4437.98,0.15
6833,504087,174,1,119540.81,0.05
6834,504088,256,1,25879.2,0.0
6835,504089,393,2,43868.72,0.1
6836,504089,84,2,2495.42,0.0
6837,504090,460,2,1287.32,0.1
6838,504091,355,1,13233.21,0.1
6839,504092,387,2,31686.25,0.1
6840,504093,195,2,7495.53,0.0
6841,504093,141,2,24000.48,0.1
6842,504094,152,3,7532.6,0.0
6843,504095,160,3,29026.5,0.05
6844,504096,461,2,14709.97,0.0
6845,504097,320,2,109154.27,0.05
6846,504098,329,2,5181.96,0.05
6847,504098,452,1,39156.34,0.0
6848,504098,210,4,1319.06,0.15
6849,504099,91,1,37891.56,0.0
6850,504100,306,4,49847.87,0.05
6851,504100,204,3,5063.09,0.05
6852,504101,381,2,1968.85,0.0
6853,504101,15,2,77496.34,0.0
6854,504101,64,1,24113.89,0.05
6855,504101,216,1,60979.77,0.0
